"","country","org_type","flow_type","transaction_type","year","quarter","month","aggregate_type","variable","value","timeframe"
"23302","African Development Bank Group","IFI","Other flows","Disbursements",2020,2,NA,"Donor","Proportion",0,"Quarterly"
"23303","African Development Bank Group","IFI","Other flows","Disbursements",2020,3,NA,"Donor","Proportion",0,"Quarterly"
"23304","African Development Bank Group","IFI","Other flows","Disbursements",2020,4,NA,"Donor","Proportion",0,"Quarterly"
"23305","Asian Development Bank","IFI","Not specified","Disbursements",2018,1,NA,"Donor","Proportion",0,"Quarterly"
"23306","Asian Development Bank","IFI","Not specified","Disbursements",2018,2,NA,"Donor","Proportion",0,"Quarterly"
"23307","Asian Development Bank","IFI","Not specified","Disbursements",2018,3,NA,"Donor","Proportion",0,"Quarterly"
"23308","Asian Development Bank","IFI","Not specified","Disbursements",2018,4,NA,"Donor","Proportion",0,"Quarterly"
"23309","Asian Development Bank","IFI","Not specified","Disbursements",2019,1,NA,"Donor","Proportion",0,"Quarterly"
"23310","Asian Development Bank","IFI","Not specified","Disbursements",2019,2,NA,"Donor","Proportion",0,"Quarterly"
"23311","Asian Development Bank","IFI","Not specified","Disbursements",2019,3,NA,"Donor","Proportion",0,"Quarterly"
"23312","Asian Development Bank","IFI","Not specified","Disbursements",2019,4,NA,"Donor","Proportion",0,"Quarterly"
"23313","Asian Development Bank","IFI","Not specified","Disbursements",2020,1,NA,"Donor","Proportion",0,"Quarterly"
"23314","Asian Development Bank","IFI","Not specified","Disbursements",2020,2,NA,"Donor","Proportion",0,"Quarterly"
"23315","Asian Development Bank","IFI","Not specified","Disbursements",2020,3,NA,"Donor","Proportion",0,"Quarterly"
"23316","Asian Development Bank","IFI","Not specified","Disbursements",2020,4,NA,"Donor","Proportion",0,"Quarterly"
"23317","Asian Development Bank","IFI","ODA","Disbursements",2018,1,NA,"Donor","Proportion",0.113976420416153,"Quarterly"
"23318","Asian Development Bank","IFI","ODA","Disbursements",2018,2,NA,"Donor","Proportion",0.183207082365077,"Quarterly"
"23319","Asian Development Bank","IFI","ODA","Disbursements",2018,3,NA,"Donor","Proportion",0.0828720782457401,"Quarterly"
"23320","Asian Development Bank","IFI","ODA","Disbursements",2018,4,NA,"Donor","Proportion",0.200351069954195,"Quarterly"
"23321","Asian Development Bank","IFI","ODA","Disbursements",2019,1,NA,"Donor","Proportion",0.10537724697818,"Quarterly"
"23322","Asian Development Bank","IFI","ODA","Disbursements",2019,2,NA,"Donor","Proportion",0.281252183684657,"Quarterly"
"23323","Asian Development Bank","IFI","ODA","Disbursements",2019,3,NA,"Donor","Proportion",0.329254576603631,"Quarterly"
"23324","Asian Development Bank","IFI","ODA","Disbursements",2019,4,NA,"Donor","Proportion",0.108045983884355,"Quarterly"
"23325","Asian Development Bank","IFI","ODA","Disbursements",2020,1,NA,"Donor","Proportion",0.190769973030092,"Quarterly"
"23326","Asian Development Bank","IFI","ODA","Disbursements",2020,2,NA,"Donor","Proportion",0.848035613998626,"Quarterly"
"23327","Asian Development Bank","IFI","ODA","Disbursements",2020,3,NA,"Donor","Proportion",0.744973156221731,"Quarterly"
"23328","Asian Development Bank","IFI","ODA","Disbursements",2020,4,NA,"Donor","Proportion",0.580067793814466,"Quarterly"
"23329","Asian Development Bank","IFI","OOF","Disbursements",2018,1,NA,"Donor","Proportion",0.886023579583847,"Quarterly"
"23330","Asian Development Bank","IFI","OOF","Disbursements",2018,2,NA,"Donor","Proportion",0.816792917634923,"Quarterly"
"23331","Asian Development Bank","IFI","OOF","Disbursements",2018,3,NA,"Donor","Proportion",0.91712792175426,"Quarterly"
"23332","Asian Development Bank","IFI","OOF","Disbursements",2018,4,NA,"Donor","Proportion",0.799648930045805,"Quarterly"
"23333","Asian Development Bank","IFI","OOF","Disbursements",2019,1,NA,"Donor","Proportion",0.89462275302182,"Quarterly"
"23334","Asian Development Bank","IFI","OOF","Disbursements",2019,2,NA,"Donor","Proportion",0.718747816315343,"Quarterly"
"23335","Asian Development Bank","IFI","OOF","Disbursements",2019,3,NA,"Donor","Proportion",0.670745423396369,"Quarterly"
"23336","Asian Development Bank","IFI","OOF","Disbursements",2019,4,NA,"Donor","Proportion",0.891954016115645,"Quarterly"
"23337","Asian Development Bank","IFI","OOF","Disbursements",2020,1,NA,"Donor","Proportion",0.809230026969908,"Quarterly"
"23338","Asian Development Bank","IFI","OOF","Disbursements",2020,2,NA,"Donor","Proportion",0.151964386001374,"Quarterly"
"23339","Asian Development Bank","IFI","OOF","Disbursements",2020,3,NA,"Donor","Proportion",0.255026843778268,"Quarterly"
"23340","Asian Development Bank","IFI","OOF","Disbursements",2020,4,NA,"Donor","Proportion",0.419932206185534,"Quarterly"
"23341","Asian Development Bank","IFI","Other flows","Disbursements",2018,1,NA,"Donor","Proportion",0,"Quarterly"
"23342","Asian Development Bank","IFI","Other flows","Disbursements",2018,2,NA,"Donor","Proportion",0,"Quarterly"
"23343","Asian Development Bank","IFI","Other flows","Disbursements",2018,3,NA,"Donor","Proportion",0,"Quarterly"
"23344","Asian Development Bank","IFI","Other flows","Disbursements",2018,4,NA,"Donor","Proportion",0,"Quarterly"
"23345","Asian Development Bank","IFI","Other flows","Disbursements",2019,1,NA,"Donor","Proportion",0,"Quarterly"
"23346","Asian Development Bank","IFI","Other flows","Disbursements",2019,2,NA,"Donor","Proportion",0,"Quarterly"
"23347","Asian Development Bank","IFI","Other flows","Disbursements",2019,3,NA,"Donor","Proportion",0,"Quarterly"
"23348","Asian Development Bank","IFI","Other flows","Disbursements",2019,4,NA,"Donor","Proportion",0,"Quarterly"
"23349","Asian Development Bank","IFI","Other flows","Disbursements",2020,1,NA,"Donor","Proportion",0,"Quarterly"
"23350","Asian Development Bank","IFI","Other flows","Disbursements",2020,2,NA,"Donor","Proportion",0,"Quarterly"
"23351","Asian Development Bank","IFI","Other flows","Disbursements",2020,3,NA,"Donor","Proportion",0,"Quarterly"
"23352","Asian Development Bank","IFI","Other flows","Disbursements",2020,4,NA,"Donor","Proportion",0,"Quarterly"
"23353","Australia","Bilateral","Not specified","Disbursements",2018,1,NA,"Donor","Proportion",NA,"Quarterly"
"23354","Australia","Bilateral","Not specified","Disbursements",2018,2,NA,"Donor","Proportion",0,"Quarterly"
"23355","Australia","Bilateral","Not specified","Disbursements",2018,3,NA,"Donor","Proportion",NA,"Quarterly"
"23356","Australia","Bilateral","Not specified","Disbursements",2018,4,NA,"Donor","Proportion",NA,"Quarterly"
"23357","Australia","Bilateral","Not specified","Disbursements",2019,1,NA,"Donor","Proportion",NA,"Quarterly"
"23358","Australia","Bilateral","Not specified","Disbursements",2019,2,NA,"Donor","Proportion",0,"Quarterly"
"23359","Australia","Bilateral","Not specified","Disbursements",2019,3,NA,"Donor","Proportion",NA,"Quarterly"
"23360","Australia","Bilateral","Not specified","Disbursements",2019,4,NA,"Donor","Proportion",NA,"Quarterly"
"23361","Australia","Bilateral","Not specified","Disbursements",2020,1,NA,"Donor","Proportion",NA,"Quarterly"
"23362","Australia","Bilateral","Not specified","Disbursements",2020,2,NA,"Donor","Proportion",0,"Quarterly"
"23363","Australia","Bilateral","Not specified","Disbursements",2020,3,NA,"Donor","Proportion",NA,"Quarterly"
"23364","Australia","Bilateral","Not specified","Disbursements",2020,4,NA,"Donor","Proportion",NA,"Quarterly"
"23365","Australia","Bilateral","ODA","Disbursements",2018,1,NA,"Donor","Proportion",NA,"Quarterly"
"23366","Australia","Bilateral","ODA","Disbursements",2018,2,NA,"Donor","Proportion",1,"Quarterly"
"23367","Australia","Bilateral","ODA","Disbursements",2018,3,NA,"Donor","Proportion",NA,"Quarterly"
"23368","Australia","Bilateral","ODA","Disbursements",2018,4,NA,"Donor","Proportion",NA,"Quarterly"
"23369","Australia","Bilateral","ODA","Disbursements",2019,1,NA,"Donor","Proportion",NA,"Quarterly"
"23370","Australia","Bilateral","ODA","Disbursements",2019,2,NA,"Donor","Proportion",1,"Quarterly"
"23371","Australia","Bilateral","ODA","Disbursements",2019,3,NA,"Donor","Proportion",NA,"Quarterly"
"23372","Australia","Bilateral","ODA","Disbursements",2019,4,NA,"Donor","Proportion",NA,"Quarterly"
"23373","Australia","Bilateral","ODA","Disbursements",2020,1,NA,"Donor","Proportion",NA,"Quarterly"
"23374","Australia","Bilateral","ODA","Disbursements",2020,2,NA,"Donor","Proportion",1,"Quarterly"
"23375","Australia","Bilateral","ODA","Disbursements",2020,3,NA,"Donor","Proportion",NA,"Quarterly"
"23376","Australia","Bilateral","ODA","Disbursements",2020,4,NA,"Donor","Proportion",NA,"Quarterly"
"23377","Australia","Bilateral","OOF","Disbursements",2018,1,NA,"Donor","Proportion",NA,"Quarterly"
"23378","Australia","Bilateral","OOF","Disbursements",2018,2,NA,"Donor","Proportion",0,"Quarterly"
"23379","Australia","Bilateral","OOF","Disbursements",2018,3,NA,"Donor","Proportion",NA,"Quarterly"
"23380","Australia","Bilateral","OOF","Disbursements",2018,4,NA,"Donor","Proportion",NA,"Quarterly"
"23381","Australia","Bilateral","OOF","Disbursements",2019,1,NA,"Donor","Proportion",NA,"Quarterly"
"23382","Australia","Bilateral","OOF","Disbursements",2019,2,NA,"Donor","Proportion",0,"Quarterly"
"23383","Australia","Bilateral","OOF","Disbursements",2019,3,NA,"Donor","Proportion",NA,"Quarterly"
"23384","Australia","Bilateral","OOF","Disbursements",2019,4,NA,"Donor","Proportion",NA,"Quarterly"
"23385","Australia","Bilateral","OOF","Disbursements",2020,1,NA,"Donor","Proportion",NA,"Quarterly"
"23386","Australia","Bilateral","OOF","Disbursements",2020,2,NA,"Donor","Proportion",0,"Quarterly"
"23387","Australia","Bilateral","OOF","Disbursements",2020,3,NA,"Donor","Proportion",NA,"Quarterly"
"23388","Australia","Bilateral","OOF","Disbursements",2020,4,NA,"Donor","Proportion",NA,"Quarterly"
"23389","Australia","Bilateral","Other flows","Disbursements",2018,1,NA,"Donor","Proportion",NA,"Quarterly"
"23390","Australia","Bilateral","Other flows","Disbursements",2018,2,NA,"Donor","Proportion",0,"Quarterly"
"23391","Australia","Bilateral","Other flows","Disbursements",2018,3,NA,"Donor","Proportion",NA,"Quarterly"
"23392","Australia","Bilateral","Other flows","Disbursements",2018,4,NA,"Donor","Proportion",NA,"Quarterly"
"23393","Australia","Bilateral","Other flows","Disbursements",2019,1,NA,"Donor","Proportion",NA,"Quarterly"
"23394","Australia","Bilateral","Other flows","Disbursements",2019,2,NA,"Donor","Proportion",0,"Quarterly"
"23395","Australia","Bilateral","Other flows","Disbursements",2019,3,NA,"Donor","Proportion",NA,"Quarterly"
"23396","Australia","Bilateral","Other flows","Disbursements",2019,4,NA,"Donor","Proportion",NA,"Quarterly"
"23397","Australia","Bilateral","Other flows","Disbursements",2020,1,NA,"Donor","Proportion",NA,"Quarterly"
"23398","Australia","Bilateral","Other flows","Disbursements",2020,2,NA,"Donor","Proportion",0,"Quarterly"
"23399","Australia","Bilateral","Other flows","Disbursements",2020,3,NA,"Donor","Proportion",NA,"Quarterly"
"23400","Australia","Bilateral","Other flows","Disbursements",2020,4,NA,"Donor","Proportion",NA,"Quarterly"
"23401","Belgium","Bilateral","Not specified","Disbursements",2018,1,NA,"Donor","Proportion",0,"Quarterly"
"23402","Belgium","Bilateral","Not specified","Disbursements",2018,2,NA,"Donor","Proportion",0,"Quarterly"
"23403","Belgium","Bilateral","Not specified","Disbursements",2018,3,NA,"Donor","Proportion",0,"Quarterly"
"23404","Belgium","Bilateral","Not specified","Disbursements",2018,4,NA,"Donor","Proportion",0,"Quarterly"
"23405","Belgium","Bilateral","Not specified","Disbursements",2019,1,NA,"Donor","Proportion",0,"Quarterly"
"23406","Belgium","Bilateral","Not specified","Disbursements",2019,2,NA,"Donor","Proportion",0,"Quarterly"
"23407","Belgium","Bilateral","Not specified","Disbursements",2019,3,NA,"Donor","Proportion",0,"Quarterly"
"23408","Belgium","Bilateral","Not specified","Disbursements",2019,4,NA,"Donor","Proportion",0,"Quarterly"
"23409","Belgium","Bilateral","Not specified","Disbursements",2020,1,NA,"Donor","Proportion",0,"Quarterly"
"23410","Belgium","Bilateral","Not specified","Disbursements",2020,2,NA,"Donor","Proportion",0,"Quarterly"
"23411","Belgium","Bilateral","Not specified","Disbursements",2020,3,NA,"Donor","Proportion",0,"Quarterly"
"23412","Belgium","Bilateral","Not specified","Disbursements",2020,4,NA,"Donor","Proportion",0,"Quarterly"
"23413","Belgium","Bilateral","ODA","Disbursements",2018,1,NA,"Donor","Proportion",1,"Quarterly"
"23414","Belgium","Bilateral","ODA","Disbursements",2018,2,NA,"Donor","Proportion",1,"Quarterly"
"23415","Belgium","Bilateral","ODA","Disbursements",2018,3,NA,"Donor","Proportion",1,"Quarterly"
"23416","Belgium","Bilateral","ODA","Disbursements",2018,4,NA,"Donor","Proportion",1,"Quarterly"
"23417","Belgium","Bilateral","ODA","Disbursements",2019,1,NA,"Donor","Proportion",1,"Quarterly"
"23418","Belgium","Bilateral","ODA","Disbursements",2019,2,NA,"Donor","Proportion",1,"Quarterly"
"23419","Belgium","Bilateral","ODA","Disbursements",2019,3,NA,"Donor","Proportion",1,"Quarterly"
"23420","Belgium","Bilateral","ODA","Disbursements",2019,4,NA,"Donor","Proportion",1,"Quarterly"
"23421","Belgium","Bilateral","ODA","Disbursements",2020,1,NA,"Donor","Proportion",1,"Quarterly"
"23422","Belgium","Bilateral","ODA","Disbursements",2020,2,NA,"Donor","Proportion",1,"Quarterly"
"23423","Belgium","Bilateral","ODA","Disbursements",2020,3,NA,"Donor","Proportion",1,"Quarterly"
"23424","Belgium","Bilateral","ODA","Disbursements",2020,4,NA,"Donor","Proportion",1,"Quarterly"
"23425","Belgium","Bilateral","OOF","Disbursements",2018,1,NA,"Donor","Proportion",0,"Quarterly"
"23426","Belgium","Bilateral","OOF","Disbursements",2018,2,NA,"Donor","Proportion",0,"Quarterly"
"23427","Belgium","Bilateral","OOF","Disbursements",2018,3,NA,"Donor","Proportion",0,"Quarterly"
"23428","Belgium","Bilateral","OOF","Disbursements",2018,4,NA,"Donor","Proportion",0,"Quarterly"
"23429","Belgium","Bilateral","OOF","Disbursements",2019,1,NA,"Donor","Proportion",0,"Quarterly"
"23430","Belgium","Bilateral","OOF","Disbursements",2019,2,NA,"Donor","Proportion",0,"Quarterly"
"23431","Belgium","Bilateral","OOF","Disbursements",2019,3,NA,"Donor","Proportion",0,"Quarterly"
"23432","Belgium","Bilateral","OOF","Disbursements",2019,4,NA,"Donor","Proportion",0,"Quarterly"
"23433","Belgium","Bilateral","OOF","Disbursements",2020,1,NA,"Donor","Proportion",0,"Quarterly"
"23434","Belgium","Bilateral","OOF","Disbursements",2020,2,NA,"Donor","Proportion",0,"Quarterly"
"23435","Belgium","Bilateral","OOF","Disbursements",2020,3,NA,"Donor","Proportion",0,"Quarterly"
"23436","Belgium","Bilateral","OOF","Disbursements",2020,4,NA,"Donor","Proportion",0,"Quarterly"
"23437","Belgium","Bilateral","Other flows","Disbursements",2018,1,NA,"Donor","Proportion",0,"Quarterly"
"23438","Belgium","Bilateral","Other flows","Disbursements",2018,2,NA,"Donor","Proportion",0,"Quarterly"
"23439","Belgium","Bilateral","Other flows","Disbursements",2018,3,NA,"Donor","Proportion",0,"Quarterly"
"23440","Belgium","Bilateral","Other flows","Disbursements",2018,4,NA,"Donor","Proportion",0,"Quarterly"
"23441","Belgium","Bilateral","Other flows","Disbursements",2019,1,NA,"Donor","Proportion",0,"Quarterly"
"23442","Belgium","Bilateral","Other flows","Disbursements",2019,2,NA,"Donor","Proportion",0,"Quarterly"
"23443","Belgium","Bilateral","Other flows","Disbursements",2019,3,NA,"Donor","Proportion",0,"Quarterly"
"23444","Belgium","Bilateral","Other flows","Disbursements",2019,4,NA,"Donor","Proportion",0,"Quarterly"
"23445","Belgium","Bilateral","Other flows","Disbursements",2020,1,NA,"Donor","Proportion",0,"Quarterly"
"23446","Belgium","Bilateral","Other flows","Disbursements",2020,2,NA,"Donor","Proportion",0,"Quarterly"
"23447","Belgium","Bilateral","Other flows","Disbursements",2020,3,NA,"Donor","Proportion",0,"Quarterly"
"23448","Belgium","Bilateral","Other flows","Disbursements",2020,4,NA,"Donor","Proportion",0,"Quarterly"
"23449","Canada","Bilateral","Not specified","Disbursements",2018,1,NA,"Donor","Proportion",0,"Quarterly"
"23450","Canada","Bilateral","Not specified","Disbursements",2018,2,NA,"Donor","Proportion",0,"Quarterly"
"23451","Canada","Bilateral","Not specified","Disbursements",2018,3,NA,"Donor","Proportion",0,"Quarterly"
"23452","Canada","Bilateral","Not specified","Disbursements",2018,4,NA,"Donor","Proportion",0,"Quarterly"
"23453","Canada","Bilateral","Not specified","Disbursements",2019,1,NA,"Donor","Proportion",0,"Quarterly"
"23454","Canada","Bilateral","Not specified","Disbursements",2019,2,NA,"Donor","Proportion",0,"Quarterly"
"23455","Canada","Bilateral","Not specified","Disbursements",2019,3,NA,"Donor","Proportion",0,"Quarterly"
"23456","Canada","Bilateral","Not specified","Disbursements",2019,4,NA,"Donor","Proportion",0,"Quarterly"
"23457","Canada","Bilateral","Not specified","Disbursements",2020,1,NA,"Donor","Proportion",0,"Quarterly"
